GAMMA         0    0    0 9486  2.0-8.00 8.00    k-list generated by XCrySDen
           1035    0    0 9486  2.0
           1038    0    0 9486  2.0
           1041    0    0 9486  2.0
           1044    0    0 9486  2.0
           1047    0    0 9486  2.0
           1050    0    0 9486  2.0
           1053    0    0 9486  2.0
           1056    0    0 9486  2.0
           1059    0    0 9486  2.0
           1062    0    0 9486  2.0
           1065    0    0 9486  2.0
           1068    0    0 9486  2.0
           1071    0    0 9486  2.0
           1074    0    0 9486  2.0
           1077    0    0 9486  2.0
           1080    0    0 9486  2.0
           1083    0    0 9486  2.0
           1086    0    0 9486  2.0
           1089    0    0 9486  2.0
           1092    0    0 9486  2.0
           1095    0    0 9486  2.0
           1098    0    0 9486  2.0
           1101    0    0 9486  2.0
           1104    0    0 9486  2.0
           1107    0    0 9486  2.0
           1110    0    0 9486  2.0
           1113    0    0 9486  2.0
           1116    0    0 9486  2.0
           1119    0    0 9486  2.0
           1122    0    0 9486  2.0
           1125    0    0 9486  2.0
           1128    0    0 9486  2.0
           1131    0    0 9486  2.0
           1134    0    0 9486  2.0
           1137    0    0 9486  2.0
           1140    0    0 9486  2.0
           1143    0    0 9486  2.0
           1146    0    0 9486  2.0
           1149    0    0 9486  2.0
           1152    0    0 9486  2.0
           1155    0    0 9486  2.0
           1158    0    0 9486  2.0
           1161    0    0 9486  2.0
           1164    0    0 9486  2.0
           1167    0    0 9486  2.0
           1170    0    0 9486  2.0
           1173    0    0 9486  2.0
           1176    0    0 9486  2.0
           1179    0    0 9486  2.0
           1182    0    0 9486  2.0
           1185    0    0 9486  2.0
           1188    0    0 9486  2.0
           1191    0    0 9486  2.0
           1194    0    0 9486  2.0
           1197    0    0 9486  2.0
           1200    0    0 9486  2.0
           1203    0    0 9486  2.0
           1206    0    0 9486  2.0
           1209    0    0 9486  2.0
           1212    0    0 9486  2.0
           1215    0    0 9486  2.0
           1218    0    0 9486  2.0
           1221    0    0 9486  2.0
           1224    0    0 9486  2.0
           1227    0    0 9486  2.0
           1230    0    0 9486  2.0
           1233    0    0 9486  2.0
           1236    0    0 9486  2.0
           1239    0    0 9486  2.0
           1242    0    0 9486  2.0
           1245    0    0 9486  2.0
           1248    0    0 9486  2.0
           1251    0    0 9486  2.0
           1254    0    0 9486  2.0
           1257    0    0 9486  2.0
           1260    0    0 9486  2.0
           1263    0    0 9486  2.0
           1266    0    0 9486  2.0
           1269    0    0 9486  2.0
           1272    0    0 9486  2.0
           1275    0    0 9486  2.0
           1278    0    0 9486  2.0
           1281    0    0 9486  2.0
           1284    0    0 9486  2.0
           1287    0    0 9486  2.0
           1290    0    0 9486  2.0
           1293    0    0 9486  2.0
           1296    0    0 9486  2.0
           1299    0    0 9486  2.0
           1302    0    0 9486  2.0
           1305    0    0 9486  2.0
           1308    0    0 9486  2.0
           1311    0    0 9486  2.0
           1314    0    0 9486  2.0
           1317    0    0 9486  2.0
           1320    0    0 9486  2.0
           1323    0    0 9486  2.0
           1326    0    0 9486  2.0
           1329    0    0 9486  2.0
           1332    0    0 9486  2.0
           1335    0    0 9486  2.0
           1338    0    0 9486  2.0
           1341    0    0 9486  2.0
           1344    0    0 9486  2.0
           1347    0    0 9486  2.0
           1350    0    0 9486  2.0
           1353    0    0 9486  2.0
           1356    0    0 9486  2.0
           1359    0    0 9486  2.0
           1362    0    0 9486  2.0
           1365    0    0 9486  2.0
           1368    0    0 9486  2.0
           1371    0    0 9486  2.0
           1374    0    0 9486  2.0
           1377    0    0 9486  2.0
           1380    0    0 9486  2.0
           1383    0    0 9486  2.0
           1386    0    0 9486  2.0
           1389    0    0 9486  2.0
           1392    0    0 9486  2.0
           1395    0    0 9486  2.0
           1398    0    0 9486  2.0
           1401    0    0 9486  2.0
           1404    0    0 9486  2.0
           1407    0    0 9486  2.0
           1410    0    0 9486  2.0
           1413    0    0 9486  2.0
           1416    0    0 9486  2.0
           1419    0    0 9486  2.0
           1422    0    0 9486  2.0
           1425    0    0 9486  2.0
           1428    0    0 9486  2.0
           1431    0    0 9486  2.0
           1434    0    0 9486  2.0
           1437    0    0 9486  2.0
           1440    0    0 9486  2.0
           1443    0    0 9486  2.0
           1446    0    0 9486  2.0
           1449    0    0 9486  2.0
           1452    0    0 9486  2.0
           1455    0    0 9486  2.0
           1458    0    0 9486  2.0
           1461    0    0 9486  2.0
           1464    0    0 9486  2.0
           1467    0    0 9486  2.0
           1470    0    0 9486  2.0
           1473    0    0 9486  2.0
           1476    0    0 9486  2.0
           1479    0    0 9486  2.0
           1482    0    0 9486  2.0
           1485    0    0 9486  2.0
           1488    0    0 9486  2.0
           1491    0    0 9486  2.0
           1494    0    0 9486  2.0
           1497    0    0 9486  2.0
           1500    0    0 9486  2.0
           1503    0    0 9486  2.0
           1506    0    0 9486  2.0
           1509    0    0 9486  2.0
           1512    0    0 9486  2.0
           1515    0    0 9486  2.0
           1518    0    0 9486  2.0
           1521    0    0 9486  2.0
           1524    0    0 9486  2.0
           1527    0    0 9486  2.0
           1530    0    0 9486  2.0
           1533    0    0 9486  2.0
           1536    0    0 9486  2.0
           1539    0    0 9486  2.0
           1542    0    0 9486  2.0
           1545    0    0 9486  2.0
           1548    0    0 9486  2.0
           1551    0    0 9486  2.0
           1554    0    0 9486  2.0
           1557    0    0 9486  2.0
           1560    0    0 9486  2.0
           1563    0    0 9486  2.0
           1566    0    0 9486  2.0
           1569    0    0 9486  2.0
           1572    0    0 9486  2.0
           1575    0    0 9486  2.0
           1578    0    0 9486  2.0
           1581    0    0 9486  2.0
           1584    0    0 9486  2.0
           1587    0    0 9486  2.0
           1590    0    0 9486  2.0
           1593    0    0 9486  2.0
           1596    0    0 9486  2.0
           1599    0    0 9486  2.0
           1602    0    0 9486  2.0
           1605    0    0 9486  2.0
           1608    0    0 9486  2.0
           1611    0    0 9486  2.0
           1614    0    0 9486  2.0
           1617    0    0 9486  2.0
           1620    0    0 9486  2.0
           1623    0    0 9486  2.0
           1626    0    0 9486  2.0
           1629    0    0 9486  2.0
           1632    0    0 9486  2.0
           1635    0    0 9486  2.0
           1638    0    0 9486  2.0
           1641    0    0 9486  2.0
           1644    0    0 9486  2.0
           1647    0    0 9486  2.0
           1650    0    0 9486  2.0
           1653    0    0 9486  2.0
           1656    0    0 9486  2.0
           1659    0    0 9486  2.0
           1662    0    0 9486  2.0
           1665    0    0 9486  2.0
           1668    0    0 9486  2.0
           1671    0    0 9486  2.0
           1674    0    0 9486  2.0
           1677    0    0 9486  2.0
           1680    0    0 9486  2.0
           1683    0    0 9486  2.0
           1686    0    0 9486  2.0
           1689    0    0 9486  2.0
           1692    0    0 9486  2.0
           1695    0    0 9486  2.0
           1698    0    0 9486  2.0
           1701    0    0 9486  2.0
           1704    0    0 9486  2.0
           1707    0    0 9486  2.0
           1710    0    0 9486  2.0
           1713    0    0 9486  2.0
           1716    0    0 9486  2.0
           1719    0    0 9486  2.0
           1722    0    0 9486  2.0
           1725    0    0 9486  2.0
           1728    0    0 9486  2.0
           1731    0    0 9486  2.0
           1734    0    0 9486  2.0
           1737    0    0 9486  2.0
           1740    0    0 9486  2.0
           1743    0    0 9486  2.0
           1746    0    0 9486  2.0
           1749    0    0 9486  2.0
           1752    0    0 9486  2.0
           1755    0    0 9486  2.0
           1758    0    0 9486  2.0
           1761    0    0 9486  2.0
           1764    0    0 9486  2.0
           1767    0    0 9486  2.0
           1770    0    0 9486  2.0
           1773    0    0 9486  2.0
           1776    0    0 9486  2.0
           1779    0    0 9486  2.0
           1782    0    0 9486  2.0
           1785    0    0 9486  2.0
           1788    0    0 9486  2.0
           1791    0    0 9486  2.0
           1794    0    0 9486  2.0
           1797    0    0 9486  2.0
           1800    0    0 9486  2.0
           1803    0    0 9486  2.0
           1806    0    0 9486  2.0
           1809    0    0 9486  2.0
           1812    0    0 9486  2.0
           1815    0    0 9486  2.0
           1818    0    0 9486  2.0
           1821    0    0 9486  2.0
           1824    0    0 9486  2.0
           1827    0    0 9486  2.0
           1830    0    0 9486  2.0
           1833    0    0 9486  2.0
           1836    0    0 9486  2.0
           1839    0    0 9486  2.0
           1842    0    0 9486  2.0
           1845    0    0 9486  2.0
           1848    0    0 9486  2.0
           1851    0    0 9486  2.0
           1854    0    0 9486  2.0
           1857    0    0 9486  2.0
           1860    0    0 9486  2.0
           1863    0    0 9486  2.0
           1866    0    0 9486  2.0
           1869    0    0 9486  2.0
           1872    0    0 9486  2.0
           1875    0    0 9486  2.0
           1878    0    0 9486  2.0
           1881    0    0 9486  2.0
           1884    0    0 9486  2.0
           1887    0    0 9486  2.0
           1890    0    0 9486  2.0
           1893    0    0 9486  2.0
           1896    0    0 9486  2.0
           1899    0    0 9486  2.0
           1902    0    0 9486  2.0
           1905    0    0 9486  2.0
           1908    0    0 9486  2.0
           1911    0    0 9486  2.0
           1914    0    0 9486  2.0
           1917    0    0 9486  2.0
           1920    0    0 9486  2.0
           1923    0    0 9486  2.0
           1926    0    0 9486  2.0
           1929    0    0 9486  2.0
           1932    0    0 9486  2.0
           1935    0    0 9486  2.0
           1938    0    0 9486  2.0
           1941    0    0 9486  2.0
           1944    0    0 9486  2.0
           1947    0    0 9486  2.0
           1950    0    0 9486  2.0
           1953    0    0 9486  2.0
           1956    0    0 9486  2.0
           1959    0    0 9486  2.0
           1962    0    0 9486  2.0
           1965    0    0 9486  2.0
           1968    0    0 9486  2.0
           1971    0    0 9486  2.0
           1974    0    0 9486  2.0
           1977    0    0 9486  2.0
           1980    0    0 9486  2.0
           1983    0    0 9486  2.0
           1986    0    0 9486  2.0
           1989    0    0 9486  2.0
           1992    0    0 9486  2.0
           1995    0    0 9486  2.0
           1998    0    0 9486  2.0
           2001    0    0 9486  2.0
           2004    0    0 9486  2.0
           2007    0    0 9486  2.0
           2010    0    0 9486  2.0
           2013    0    0 9486  2.0
           2016    0    0 9486  2.0
           2019    0    0 9486  2.0
           2022    0    0 9486  2.0
           2025    0    0 9486  2.0
           2028    0    0 9486  2.0
           2031    0    0 9486  2.0
           2034    0    0 9486  2.0
           2037    0    0 9486  2.0
           2040    0    0 9486  2.0
           2043    0    0 9486  2.0
           2046    0    0 9486  2.0
           2049    0    0 9486  2.0
           2052    0    0 9486  2.0
           2055    0    0 9486  2.0
           2058    0    0 9486  2.0
           2061    0    0 9486  2.0
           2064    0    0 9486  2.0
           2067    0    0 9486  2.0
           2070    0    0 9486  2.0
           2073    0    0 9486  2.0
           2076    0    0 9486  2.0
           2079    0    0 9486  2.0
           2082    0    0 9486  2.0
           2085    0    0 9486  2.0
           2088    0    0 9486  2.0
           2091    0    0 9486  2.0
           2094    0    0 9486  2.0
           2097    0    0 9486  2.0
           2100    0    0 9486  2.0
           2103    0    0 9486  2.0
           2106    0    0 9486  2.0
           2109    0    0 9486  2.0
           2112    0    0 9486  2.0
           2115    0    0 9486  2.0
           2118    0    0 9486  2.0
           2121    0    0 9486  2.0
           2124    0    0 9486  2.0
           2127    0    0 9486  2.0
           2130    0    0 9486  2.0
           2133    0    0 9486  2.0
           2136    0    0 9486  2.0
           2139    0    0 9486  2.0
           2142    0    0 9486  2.0
           2145    0    0 9486  2.0
           2148    0    0 9486  2.0
           2151    0    0 9486  2.0
           2154    0    0 9486  2.0
           2157    0    0 9486  2.0
           2160    0    0 9486  2.0
           2163    0    0 9486  2.0
           2166    0    0 9486  2.0
           2169    0    0 9486  2.0
           2172    0    0 9486  2.0
           2175    0    0 9486  2.0
           2178    0    0 9486  2.0
           2181    0    0 9486  2.0
           2184    0    0 9486  2.0
           2187    0    0 9486  2.0
           2190    0    0 9486  2.0
           2193    0    0 9486  2.0
           2196    0    0 9486  2.0
           2199    0    0 9486  2.0
           2202    0    0 9486  2.0
           2205    0    0 9486  2.0
           2208    0    0 9486  2.0
           2211    0    0 9486  2.0
           2214    0    0 9486  2.0
           2217    0    0 9486  2.0
           2220    0    0 9486  2.0
           2223    0    0 9486  2.0
           2226    0    0 9486  2.0
           2229    0    0 9486  2.0
           2232    0    0 9486  2.0
           2235    0    0 9486  2.0
           2238    0    0 9486  2.0
           2241    0    0 9486  2.0
           2244    0    0 9486  2.0
           2247    0    0 9486  2.0
           2250    0    0 9486  2.0
           2253    0    0 9486  2.0
           2256    0    0 9486  2.0
           2259    0    0 9486  2.0
